"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
0.158107989456496,0.0827815915759607,0.191191454396056,0.0623500410846343,0.22455217748562,0.162202136400986,2.80134396306528,19.9296167053104,0.952160964900451,0.679223312622536,0.0499260476581758,0.158107989456496,0.185041734793057,0.023021582733813,0.275862068965517,0.272964015151515,0.046875,0.7421875,0.6953125,0.339887640449438,female
0.182855440623865,0.0677888837913911,0.20063872255489,0.175489021956088,0.226067864271457,0.0505788423153693,3.00188997891704,19.8654818371218,0.910458129968565,0.506098876875976,0.0500199600798403,0.182855440623865,0.159590351538638,0.0187134502923977,0.266666666666667,0.258969907407407,0.0546875,0.8046875,0.75,0.269230769230769,female
0.199806519120951,0.0619737767372152,0.211357641582622,0.184422032583398,0.235686578743212,0.0512645461598138,2.54384118372551,14.9219642600653,0.904432361662093,0.425289172467044,0.0499612102404965,0.199806519120951,0.156465082469487,0.0161943319838057,0.266666666666667,0.250446428571429,0.0546875,0.8984375,0.84375,0.329520697167756,female
0.195280366684766,0.0720869275067842,0.204656488549618,0.180610687022901,0.255954198473282,0.0753435114503817,2.39232567546898,10.061489077347,0.907115299216525,0.524208791451912,0.193435114503817,0.195280366684766,0.182629417277647,0.0249221183800623,0.275862068965517,0.26953125,0.0546875,0.703125,0.6484375,0.294717330861909,female
0.208504366890109,0.0575501868336643,0.220228716645489,0.190343074968234,0.249758576874206,0.0594155019059721,1.70778644198412,5.67091159477482,0.879673519551166,0.343548324028364,0.0501651842439644,0.208504366890109,0.162043127808196,0.0168067226890756,0.262295081967213,0.26078869047619,0.0546875,0.8125,0.7578125,0.251546391752577,female
0.168425740787555,0.0713443381582076,0.189051094890511,0.158394160583942,0.216642335766423,0.0582481751824818,3.02034595494245,17.7912195045525,0.901022143805656,0.491709387832927,0.0500729927007299,0.168425740787555,0.168343439071139,0.0159362549800797,0.271186440677966,0.253125,0.0546875,0.9140625,0.859375,0.407792207792208,female
0.179981858348583,0.0779641939150354,0.204276729559748,0.127085953878407,0.240377358490566,0.113291404612159,2.76467012539043,12.8221572321659,0.927423569827124,0.580274353336963,0.241551362683438,0.179981858348583,0.16225897278445,0.0168421052631579,0.275862068965517,0.207331730769231,0.0546875,0.546875,0.4921875,0.30984126984127,female
0.20451797183117,0.0685691396781364,0.216026490066225,0.192229580573951,0.255275938189846,0.0630463576158941,1.918542624211,7.5371262333122,0.896918799091147,0.409583428423222,0.0500662251655629,0.20451797183117,0.16307718895946,0.0167539267015707,0.275862068965517,0.205,0.046875,0.7578125,0.7109375,0.235347985347985,female
0.198292199148179,0.0626682214099014,0.211639950678175,0.18367447595561,0.236498150431566,0.0528236744759556,2.17624526950108,9.76625370019841,0.902082516473336,0.44997307560227,0.0500616522811344,0.198292199148179,0.162896830345488,0.0166840458811262,0.271186440677966,0.357244318181818,0.0546875,0.9296875,0.875,0.26530612244898,female
0.184249821834851,0.0695383466134733,0.20484711211778,0.180113250283126,0.227361268403171,0.0472480181200453,2.78053460602937,12.557135591717,0.909607136039535,0.526946079313478,0.0501019252548131,0.184249821834851,0.143819265105228,0.0157635467980296,0.271186440677966,0.222981770833333,0.0546875,1.015625,0.9609375,0.206433368681513,female
